product_id,cust_id,method,quantity,date_of_purchase
667,36489,Telephone,2,7/3/2018
909,94534,Mail,4,7/3/2016
753,11130,Mail,4,12/1/2017
759,58264,Fax,2,11/25/2015
583,91089,Mail,3,9/17/2017
355,39439,Mail,2,5/31/2015
279,46780,Sales visit,1,12/24/2016
496,61651,Telephone,3,2/20/2016
541,24308,Telephone,4,9/29/2017
922,48955,Fax,2,4/13/2016
754,93371,Sales visit,2,2/14/2017
419,69425,Web,1,6/22/2016
197,45508,Telephone,4,8/23/2016
813,92882,Mail,2,12/12/2018
602,45104,Web,4,8/6/2017
462,72371,Mail,2,4/30/2015
836,94742,Fax,3,7/20/2017
999,72553,Fax,3,3/17/2017
515,78193,Fax,2,7/18/2016
757,72952,Mail,3,5/14/2016
299,60244,Telephone,2,8/11/2015
742,30376,Sales visit,4,4/30/2017
732,88035,Fax,4,4/2/2019
920,49828,Fax,3,8/31/2015
511,91692,Mail,1,9/2/2018
954,58264,Telephone,3,3/21/2018
348,21147,Mail,3,9/5/2017
530,77429,Mail,1,2/9/2017
358,69493,Fax,4,3/31/2018
788,86737,Fax,4,11/20/2018
393,59347,Fax,3,1/21/2019
157,87590,Mail,2,1/2/2018
234,63633,Telephone,3,2/12/2016
260,66167,Web,2,12/19/2018
414,23030,Telephone,4,5/8/2017
306,59384,Telephone,3,2/15/2016
928,95400,Sales visit,1,9/27/2015
691,63920,Fax,2,6/28/2017
773,65089,Mail,4,10/29/2015
298,37845,Sales visit,4,7/19/2018
545,44564,Fax,3,3/23/2017
162,68344,Telephone,3,1/24/2019
258,86175,Telephone,2,4/15/2016
872,53314,Sales visit,1,8/2/2017
744,51571,Telephone,4,5/21/2018
490,86372,Mail,2,1/6/2017
429,61591,Telephone,1,8/8/2018
361,38724,Web,1,7/4/2016
450,44279,Sales visit,4,7/30/2018
459,24308,Telephone,1,11/20/2017
873,12780,Mail,2,12/21/2018
940,69399,Mail,4,8/14/2017
583,48004,Fax,3,1/2/2018
153,93583,Sales visit,2,1/9/2019
289,93302,Telephone,4,8/6/2018
450,66461,Web,4,6/7/2015
381,23827,Fax,3,10/28/2016
866,54004,Web,1,9/19/2016
762,39273,Web,1,10/30/2015
803,10948,Mail,1,11/11/2016
406,24648,Fax,4,10/6/2016
132,47470,Telephone,3,8/14/2018
490,66276,Sales visit,4,6/15/2016
980,89242,Sales visit,3,6/10/2015
218,22430,Sales visit,1,4/27/2017
469,37660,Telephone,3,1/16/2019
625,10652,Sales visit,3,4/6/2016
494,48442,Sales visit,1,6/18/2015
358,88080,Mail,1,1/24/2017
961,60605,Web,2,7/16/2017
566,90652,Mail,4,12/25/2015
935,76315,Web,3,10/17/2015
186,87061,Mail,4,7/12/2016
846,38167,Fax,4,2/10/2017
914,23030,Web,1,10/29/2018
991,17844,Telephone,1,2/16/2019
897,67104,Fax,3,9/22/2015
398,60112,Web,2,6/25/2018
494,32950,Mail,4,10/5/2018
204,80732,Sales visit,2,4/27/2015
787,88035,Web,2,8/20/2015
732,45494,Mail,3,6/5/2017
717,81860,Web,1,8/2/2016
620,27992,Mail,2,5/24/2016
894,91268,Mail,1,2/8/2018
801,32604,Fax,4,3/2/2019
761,79178,Mail,2,6/17/2018
825,64422,Fax,4,1/7/2018
599,46048,Sales visit,3,5/13/2016
872,86897,Mail,2,4/28/2017
739,69731,Fax,1,11/7/2017
806,58647,Sales visit,4,11/12/2017
656,65065,Web,2,7/23/2016
751,13871,Sales visit,1,5/28/2017
138,16445,Fax,3,6/27/2017
599,52581,Telephone,4,9/20/2018
362,44896,Sales visit,4,7/29/2017
300,85254,Sales visit,2,10/25/2018
909,76058,Web,1,12/16/2016
892,18294,Telephone,1,12/25/2017
309,91810,Web,4,10/5/2016
379,53728,Fax,4,6/21/2018
120,21172,Fax,1,6/18/2016
918,52782,Fax,2,6/24/2015
150,76166,Mail,3,1/16/2018
899,41910,Sales visit,3,10/8/2017
569,82521,Fax,4,10/26/2017
834,34600,Telephone,1,12/27/2018
225,69896,Mail,3,11/16/2015
488,14875,Web,3,5/24/2016
766,92132,Web,1,11/22/2016
935,31759,Sales visit,3,4/12/2018
529,52782,Fax,3,9/29/2017
216,71007,Web,2,7/5/2016
616,48561,Telephone,2,9/12/2016
200,89313,Web,4,8/11/2017
839,95296,Sales visit,2,7/14/2018
199,46598,Sales visit,3,11/7/2017
266,61348,Telephone,4,8/25/2018
681,35822,Web,1,7/23/2018
642,60734,Web,4,5/26/2017
386,70834,Web,3,9/17/2015
842,19997,Sales visit,2,3/7/2019
509,61595,Sales visit,3,6/18/2016
888,82381,Sales visit,1,4/6/2019
859,54152,Fax,4,4/12/2019
664,29197,Mail,4,4/8/2019
358,41952,Telephone,2,9/14/2017
100,72503,Fax,3,9/11/2016
279,47476,Sales visit,3,2/6/2016
395,22646,Web,1,2/19/2016
525,25570,Sales visit,4,7/23/2018
195,71644,Sales visit,1,1/6/2017
674,70466,Mail,3,7/15/2015
790,56402,Sales visit,1,10/31/2015
112,41952,Fax,3,2/2/2017
589,39178,Sales visit,1,4/27/2018
249,53835,Mail,2,7/29/2017
928,19840,Fax,4,7/12/2016
202,37221,Telephone,2,6/17/2015
981,24824,Mail,3,7/7/2017
348,45503,Fax,2,5/4/2018
503,34396,Sales visit,3,10/6/2018
627,40685,Fax,3,9/25/2017
262,37224,Fax,3,3/19/2017
667,43647,Web,4,2/11/2019
282,59347,Mail,1,9/30/2018
234,16699,Sales visit,4,10/11/2017
785,89614,Telephone,3,3/23/2016
373,62245,Mail,3,2/10/2019
803,31721,Web,3,12/3/2015
406,70873,Web,1,4/16/2015
982,15943,Fax,2,6/23/2018
781,46467,Sales visit,3,12/7/2018
188,15657,Mail,1,6/1/2017
799,92132,Mail,3,10/31/2018
510,32914,Telephone,1,8/9/2016
453,76567,Fax,1,9/28/2017
592,71162,Fax,4,2/3/2016
774,38553,Web,1,7/30/2015
312,20691,Fax,2,8/13/2015
751,14489,Sales visit,1,2/18/2017
935,38724,Web,4,1/15/2017
557,58103,Fax,4,3/31/2019
918,41971,Web,3,12/27/2018
700,94714,Web,3,7/16/2017
194,64023,Mail,2,5/1/2016
510,61595,Mail,2,2/1/2017
873,88594,Fax,3,7/28/2018
124,59331,Fax,1,5/11/2017
587,83636,Mail,1,8/29/2017
468,46780,Web,1,4/11/2017
767,79155,Sales visit,3,5/22/2018
307,61673,Fax,4,5/1/2018
153,80732,Web,1,10/25/2016
578,22201,Fax,1,1/12/2016
919,79549,Mail,2,12/14/2017
446,36421,Mail,2,2/22/2019
651,83153,Sales visit,1,2/25/2018
345,82851,Telephone,2,1/17/2019
897,81785,Sales visit,1,1/28/2019
361,78599,Telephone,4,2/7/2018
465,68694,Web,4,10/10/2016
547,41797,Web,2,11/22/2017
893,40380,Sales visit,2,10/8/2016
131,71608,Sales visit,1,3/13/2016
848,98343,Sales visit,3,12/29/2018
872,78419,Web,1,12/16/2016
237,22377,Telephone,4,8/18/2015
216,18642,Sales visit,3,2/23/2018
674,20333,Mail,1,9/24/2017
219,50468,Mail,3,11/23/2016
623,90588,Sales visit,3,8/3/2017
365,42455,Telephone,1,2/14/2017
819,67037,Sales visit,4,10/2/2015
388,60684,Mail,3,10/31/2018
125,18585,Fax,2,9/6/2017
475,93126,Telephone,2,10/6/2018
321,55481,Telephone,3,5/20/2015
180,44279,Sales visit,3,6/2/2015
741,73904,Telephone,4,9/14/2015
289,49267,Mail,3,12/27/2018
163,66887,Mail,3,4/5/2017
234,22268,Web,3,2/4/2017
266,76503,Fax,2,9/19/2017
